lat,lng,fai,date
-39.29254,-72.01781,0.0,2026-08-22
-39.29254,-72.01438,0.0,2026-08-22
-39.29254,-72.01096,-0.00032,2026-08-22
-39.29544,-72.1411,-0.00897,2026-08-22
-39.29544,-72.13767,0.04214,2026-08-22
-39.29544,-72.13425,-0.00074,2026-08-22
-39.29544,-72.13082,-0.00015,2026-08-22
-39.29544,-72.1274,-0.00011,2026-08-22
-39.29544,-72.12397,0.0,2026-08-22
-39.29544,-72.12055,0.0,2026-08-22
-39.29544,-72.11712,-6e-05,2026-08-22
-39.29544,-72.1137,-0.00017,2026-08-22
-39.29544,-72.11027,-0.00019,2026-08-22
-39.29544,-72.09658,-7e-05,2026-08-22
-39.29544,-72.09315,0.0,2026-08-22
-39.29544,-72.08973,0.0,2026-08-22
-39.29544,-72.0863,-4e-05,2026-08-22
-39.29544,-72.08288,0.0,2026-08-22
-39.29544,-72.07945,-6e-05,2026-08-22
-39.29544,-72.07603,0.0,2026-08-22
-39.29544,-72.0726,0.0,2026-08-22
-39.29544,-72.06918,0.0,2026-08-22
-39.29544,-72.06575,0.0,2026-08-22
-39.29544,-72.06233,-0.00028,2026-08-22
-39.29544,-72.0589,0.0,2026-08-22
-39.29544,-72.05548,-4e-05,2026-08-22
-39.29544,-72.05205,-0.00015,2026-08-22
-39.29544,-72.04863,0.0,2026-08-22
-39.29544,-72.04521,0.0003,2026-08-22
-39.29544,-72.04178,0.0004,2026-08-22
-39.29544,-72.03836,6e-05,2026-08-22
-39.29544,-72.03493,0.0001,2026-08-22
-39.29544,-72.03151,0.00014,2026-08-22
-39.29544,-72.02808,0.0,2026-08-22
-39.29544,-72.02466,0.0,2026-08-22
-39.29544,-72.02123,0.0,2026-08-22
-39.29544,-72.01781,-6e-05,2026-08-22
-39.29544,-72.01438,-0.01263,2026-08-22
-39.29833,-72.1274,-0.00502,2026-08-22
-39.29833,-72.12397,-0.00036,2026-08-22
-39.29833,-72.12055,-0.00021,2026-08-22
-39.29833,-72.11712,-0.00054,2026-08-22
-39.29833,-72.09315,0.0,2026-08-22
-39.29833,-72.08973,0.0,2026-08-22
-39.29833,-72.0863,0.0,2026-08-22
-39.29833,-72.08288,-6e-05,2026-08-22
-39.29833,-72.07945,0.0,2026-08-22
-39.29833,-72.07603,0.0,2026-08-22
-39.29833,-72.0726,-0.00015,2026-08-22
-39.29833,-72.06918,-1e-05,2026-08-22
-39.29833,-72.06575,0.0,2026-08-22
-39.29833,-72.06233,0.0,2026-08-22
-39.29833,-72.0589,0.0,2026-08-22
-39.29833,-72.05548,0.0,2026-08-22
-39.29833,-72.05205,0.0,2026-08-22
-39.29833,-72.04863,0.0,2026-08-22
-39.29833,-72.04521,-2e-05,2026-08-22
-39.29833,-72.04178,-0.00011,2026-08-22
-39.29833,-72.03836,-0.00028,2026-08-22
-39.29833,-72.03493,0.0,2026-08-22
-39.29833,-72.03151,-0.00021,2026-08-22
-39.29833,-72.02808,0.0,2026-08-22
-39.29833,-72.02466,-0.00019,2026-08-22
-39.29833,-72.02123,0.0003,2026-08-22
-39.30122,-72.12397,0.06546,2026-08-22
-39.30122,-72.08288,-6e-05,2026-08-22
-39.30122,-72.07945,-7e-05,2026-08-22
-39.30122,-72.07603,-0.00029,2026-08-22
-39.30122,-72.0726,-0.00622,2026-08-22
-39.30122,-72.06918,0.0461,2026-08-22
-39.30122,-72.06575,-0.00167,2026-08-22
-39.30122,-72.06233,-0.0003,2026-08-22
-39.30122,-72.0589,-9e-05,2026-08-22
-39.30122,-72.05548,0.0,2026-08-22
-39.30122,-72.05205,0.0,2026-08-22
-39.30122,-72.04863,-2e-05,2026-08-22
-39.30122,-72.04521,-0.00024,2026-08-22
-39.30122,-72.04178,-0.00021,2026-08-22
-39.30122,-72.03836,-0.00036,2026-08-22
-39.30122,-72.03493,-0.00056,2026-08-22
-39.30122,-72.03151,-0.00049,2026-08-22
-39.30122,-72.02808,-0.02194,2026-08-22
-39.30411,-72.0589,-0.00019,2026-08-22
-39.30411,-72.05548,-0.00017,2026-08-22
-39.30411,-72.05205,-0.00041,2026-08-22
-39.30701,-72.18219,-0.00101,2026-08-22
-39.30701,-72.17877,-0.00076,2026-08-22
